short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,44,308884359647748.5,0.42045503060381206,1.1979877856792124e+21,3.1803020800750544e+21,4.2390608264278217e+21,3.941288360662596e+23
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,45,390693993705462.06,0.37385151495351215,2.545940364522201e+21,4.022634520351546e+21,6.308779788181409e+21,5.5676348400081326e+23
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,46,494171336132383.8,0.3324135640197259,4.6898956197145823e+21,5.088058437267491e+21,9.449347137628463e+21,8.022985496345646e+23
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,47,625055192527397.6,0.2955686231685774,7.806809453997401e+21,6.435662338873941e+21,1.4099224921035258e+22,1.1847741029209731e+24
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,48,790604321090770.1,0.26280760010317866,1.640855367079612e+22,8.140184203177624e+21,2.4548737873973743e+22,1.83670919868248e+24
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,component_scaling,49,1000000000000000.0,0.2336778306559268,2.477997722555042e+22,1.02961559417173e+22,3.449187528204012e+22,2.703170449019877e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,0,10000000000.0,6.350271199220345,4.052547312754027e-106,6.789618762834093e-229,4.052547312754027e-106,1.086740466240616e-103
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,1,12648552168.552958,5.6464029096876684,1.228975119862227e-99,7.913448167825195e-216,1.228975119862227e-99,3.298998090998846e-97
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,2,15998587196.060574,5.020551850201872,3.555418015951738e-93,8.414238734381838e-203,3.555418015951738e-93,9.565808997812235e-91
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,3,20235896477.251556,4.464070539018568,8.785533273451785e-87,6.62845050667604e-190,8.785533273451785e-87,2.388078189443063e-84
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,4,25595479226.99533,3.969269987029861,3.405076646994033e-82,1.3965612458806394e-180,3.405076646994033e-82,1.0010693986078639e-79
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,5,32374575428.1764,3.5293134578020835,1.0755975529407334e-75,1.5474028870091214e-167,1.0755975529407334e-75,2.883341189867995e-73
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,6,40949150623.80419,3.138122003321713,3.204392067930175e-69,1.7505085812143406e-154,3.204392067930175e-69,8.624012509757746e-67
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,7,51794746792.31202,2.7902904702221347,3.50514654524115e-64,3.860922723586994e-144,3.50514654524115e-64,1.1623122005834607e-61
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,8,65512855685.954956,2.481012815936171,6.394224981317393e-58,1.1123271381723132e-131,6.394224981317393e-58,1.7186303667699878e-55
