short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,density_index,intensity_index,I_wcm2,ne_cm3,log10_I_grid_wcm2,log10_ne_grid_cm3,Wpi_grid_cm3_fs,Wav_grid_cm3_fs,Wtotal_grid_cm3_fs,log10_Wtotal_grid_cm3_fs
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,10,104811313415.46873,10000000000.0,11.020408163265307,10.0,3303.272651725089,0.0004731446382314358,3303.273124869727,3.5189444839911
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,11,132571136559.0111,10000000000.0,11.122448979591837,10.0,13520.702922635524,0.0005984594639941433,13520.703521094987,4.130999289784639
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,12,167683293681.101,10000000000.0,11.224489795918368,10.0,55335.483007841045,0.0007569645751094162,55335.48376480563,4.743003711074158
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,13,212095088792.01926,10000000000.0,11.326530612244898,10.0,226435.3998186219,0.0009574505918017974,226435.4007760725,5.354944325165666
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,14,268269579527.97272,10000000000.0,11.428571428571429,10.0,926411.9339022848,0.0012110363759216935,926411.9351133212,5.966804141504763
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,15,339322177189.53296,10000000000.0,11.53061224489796,10.0,3789322.955830735,0.0015317856778860855,3789322.9573625205,6.578561621010877
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,16,429193426012.8778,10000000000.0,11.63265306122449,10.0,15495025.735463127,0.0019374871057784408,15495025.737400614,7.1901923019436005
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,17,542867543932.3859,10000000000.0,11.73469387755102,10.0,63336988.44389772,0.002450640673333729,63336988.44634836,7.801657409648042
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,18,686648845004.2998,10000000000.0,11.83673469387755,10.0,258770582.7938055,0.003099705640303942,258770582.79690522,8.412914903932034
NaCl_NIR,"NaCl, 0.8 $\mu$m",NaCl,NIR,1,0.8,100.0,0.3922889852754974,,3685308967910.6084,1.5355957101938091,,8.5,1.0,0.9553815824783185,surface3d,0,19,868511373751.352,10000000000.0,11.938775510204081,10.0,1056595971.2777445,0.003920678849854227,1056595971.2816652,9.023908950422966
