short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,I_lidt_wcm2,gamma_lidt_zns_reference,n0,n2_m2_W,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_zns_reference,Wtotal_peak_cm3_fs
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,28,14345028995850.922,1.2870274839515015,2.5411352774776973e+20
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,29,17558101399787.162,1.163321514458786,2.7455000785543224e+20
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,30,21490854068986.207,1.051505863610353,2.8377969982796752e+20
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,31,26304484642061.562,0.9504376627310502,4.355250346065224e+20
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,32,32196296622896.055,0.8590838929191182,7.023512335996863e+20
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,33,39407786555603.33,0.7765108265516091,1.1679109849516178e+21
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,34,48234542605984.18,0.7018744836467713,1.7820607456628147e+21
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,35,59038360277499.79,0.6344120055377984,1.8059500511216982e+21
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,36,72262071866799.61,0.5734338576882166,2.7314564147160563e+21
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,37,88447697495972.39,0.5183167819537703,4.714450835847297e+21
