short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,I_lidt_wcm2,gamma_lidt_zns_reference,n0,n2_m2_W,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_zns_reference,Wtotal_peak_cm3_fs,Wtotal_direct_at_lidt_cm3_fs
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,36,72262071866799.61,0.5725657134054802,1.2202506072911884e+21,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,37,88447697495972.39,0.517532081600161,1.8786005597310372e+21,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,38,108258661705121.53,0.46778814940271646,2.1585554474299585e+21,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,39,132506986230112.27,0.4228254836782859,2.664818383610304e+21,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,40,162186573556696.0,0.38218452065544817,4.427284117699184e+21,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,41,198513945494021.47,0.3454498687211834,5.895211730355233e+21,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,42,242978106580613.12,0.31224606269982286,7.31535495126588e+21,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,43,297401576149106.44,0.2822337262204409,1.193945657653447e+22,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,44,364015090662616.4,0.2551061029482117,1.35962485348368e+22,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,45,445549038259562.0,0.23058592122542138,2.10046816884097e+22,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,46,545345373271936.4,0.20842256007560062,2.764616284502433e+22,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,47,667494597925378.0,0.18838948760449478,3.374665956194241e+22,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,48,817003425895741.2,0.17028194561572702,4.85830458717936e+22,3.809452679886997e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.8514315784580773,2.31318550949987,6.8e-19,3.6,0.34,0.61749,total_comparison,49,1000000000000000.0,0.15391485677561553,6.77485235458383e+22,3.809452679886997e+16
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,0,49999999999.99999,1.8502849953006801,2947.8977153198334,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,1,61199253779.35998,1.6724400758753848,155608.90735685482,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,2,74906973263.01015,1.5116891800441412,1462088.6237761942,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,3,91685017331.33382,1.3663892715955228,14016682.60926789,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,4,112221092868.50633,1.2350552389855873,153371510.62149683,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,5,137356942837.13632,1.1163447160007312,1825245141.389846,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,6,168122848060.939,1.0090443614217104,11452102054.39454,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,7,205779856891.80368,0.9120574574532057,93326466322.45117,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,8,251871473692.03748,0.824392700162318,468113002809.902,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,9,308286924765.2079,0.7451540673530282,2988133933616.881,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,10,377338594911.2883,0.6735316603160545,3.002216395254233e+18,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,11,461856808614.461,0.6087934258475699,4.139681781073955e+18,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,12,565305840802.4338,0.5502776739274632,5.06731272616633e+18,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,13,691925912284.4525,0.49738631458026955,6.202590234990956e+18,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,14,846906990048.2278,0.449578744792677,7.592879815688058e+18,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,15,1036601516229.5078,0.40636632300573716,9.297680920910733e+18,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,16,1268784785195.9749,0.367307374705525,1.1388577800986796e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,17,1552973641211.9841,0.3320026780643433,1.3970671456305256e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,18,1900816559623.7793,0.3000913834911847,1.7161840188420798e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,19,2326571100408.512,0.2712473253851293,2.111252296270201e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,20,2847688304192.5073,0.2451756883940906,2.6031645099556446e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,21,3485527984255.8506,0.22160999410470758,3.2361760529619083e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,22,4266234233270.6973,0.20030937736431872,4.063572753117168e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,23,5221807030482.533,0.1810561243962811,5.109543999574581e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,24,6391413872906.935,0.16365344754569125,6.52370469401944e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,25,7822995192339.04,0.14792347391116745,8.363400850823586e+19,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,26,9575229361813.4,0.133705427304479,1.0934147936726781e+20,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,27,11719937834183.947,0.12085398495582311,1.450497606121352e+20,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,28,14345028995850.922,0.10923779216861333,1.9291782863360275e+20,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,29,17558101399787.162,0.09873811974205987,2.620620461853876e+20,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,30,21490854068986.207,0.08924765043904408,3.5316688851430585e+20,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,31,26304484642061.562,0.08066938209576682,4.833516247019199e+20,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,32,32196296622896.055,0.07291563616184456,6.599330730841394e+20,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,33,39407786555603.33,0.06590716153713408,9.023074134996099e+20,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,34,48234542605984.18,0.05957232454559453,1.232593535836378e+21,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,35,59038360277499.79,0.053846376766902564,1.675797791362596e+21,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,36,72262071866799.61,0.04867079324232369,2.292248585809112e+21,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,37,88447697495972.39,0.04399267429063233,3.1063234932350533e+21,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,38,108258661705121.53,0.03976420482004175,4.182439114872964e+21,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,39,132506986230112.27,0.03594216560976212,5.668028145110639e+21,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,40,162186573556696.0,0.03248749156599406,7.607631257045851e+21,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,41,198513945494021.47,0.02936487243728774,1.0237753413760316e+22,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,42,242978106580613.12,0.026542391908176147,1.3646523840405174e+22,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,43,297401576149106.44,0.023991201382255512,1.817837789134707e+22,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,44,364015090662616.4,0.02168522512044731,2.4084934348835478e+22,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,45,445549038259562.0,0.019600893720657438,3.18570026229247e+22,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,46,545345373271936.4,0.01771690321472584,4.191703382315219e+22,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,47,667494597925378.0,0.016013997320395445,5.510302292595123e+22,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,48,817003425895741.2,0.014474770622694314,7.216258375942153e+22,3.2331151276454927e+18
ZnSe_LWIR,"ZnSe, 9.2 $\mu$m",ZnSe,LWIR,1,9.2,2000.0,0.83,389866470660.35535,0.6626217480698271,2.4111508122363725,6.5e-19,2.7,0.17,0.6894100000000001,total_comparison,49,1000000000000000.0,0.013083490673048303,9.424185127131817e+22,3.2331151276454927e+18
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,0,49999999999.99999,1.8502849953006801,4.797106107751161e-09,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,1,61199253779.35998,1.6724400758753848,6.35384624665101e-07,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,2,74906973263.01015,1.5116891800441412,1.67958083644896e-05,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,3,91685017331.33382,1.3663892715955228,0.0017187824816550343,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,4,112221092868.50633,1.2350552389855873,0.07953499505985176,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,5,137356942837.13632,1.1163447160007312,2.0282267508645844,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,6,168122848060.939,1.0090443614217104,60.62888714999242,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,7,205779856891.80368,0.9120574574532057,2073.4476126912678,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,8,251871473692.03748,0.824392700162318,75057.64368717727,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,9,308286924765.2079,0.7451540673530282,761846.78575691,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,10,377338594911.2883,0.6735316603160545,19237404.419892028,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,11,461856808614.461,0.6087934258475699,252270034.36857897,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,12,565305840802.4338,0.5502776739274632,2057495668.2346926,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,13,691925912284.4525,0.49738631458026955,27260235059.463394,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,14,846906990048.2278,0.449578744792677,214623133349.7742,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,15,1036601516229.5078,0.40636632300573716,1221252500222.5796,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,16,1268784785195.9749,0.367307374705525,1152312163946268.5,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,17,1552973641211.9841,0.3320026780643433,1.2245099363825234e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,18,1900816559623.7793,0.3000913834911847,1.5174202116346108e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,19,2326571100408.512,0.2712473253851293,1.8573358329634583e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,20,2847688304192.5073,0.2451756883940906,2.2735073106589835e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,21,3485527984255.8506,0.22160999410470758,2.783195550363521e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,22,4266234233270.6973,0.20030937736431872,3.4087617096541917e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,23,5221807030482.533,0.1810561243962811,4.176082068015041e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,24,6391413872906.935,0.16365344754569125,5.119677039700415e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,25,7822995192339.04,0.14792347391116745,6.299295459535026e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,26,9575229361813.4,0.133705427304479,7.765593075239379e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,27,11719937834183.947,0.12085398495582311,9.633965818321835e+19,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,28,14345028995850.922,0.10923779216861333,1.1991866047445995e+20,2065203933.43906
