short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,I_lidt_wcm2,gamma_lidt_zns_reference,n0,n2_m2_W,Eg_eV,mred_over_me,transmission_factor,dataset,density_index,intensity_index,I_wcm2,ne_cm3,log10_I_grid_wcm2,log10_ne_grid_cm3,Wpi_grid_cm3_fs,Wav_grid_cm3_fs,Wtotal_grid_cm3_fs,log10_Wtotal_grid_cm3_fs
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,10,104811313415.46873,15483652565854.959,11.020408163265307,13.189873417721518,1.4341758932143596e+16,173126.12199458102,1.4341758932316722e+16,16.15660241826021
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,11,132571136559.0111,15483652565854.959,11.122448979591837,13.189873417721518,2.2949031428714864e+16,218979.47857877222,2.2949031428933844e+16,16.36076436072531
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,12,167683293681.101,15483652565854.959,11.224489795918368,13.189873417721518,3.6723228427227224e+16,276977.33586461254,3.67232284275042e+16,16.564940854081982
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,13,212095088792.01926,15483652565854.959,11.326530612244898,13.189873417721518,5.87667463314505e+16,350336.22821903654,5.876674633180083e+16,16.769131646316552
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,14,268269579527.97272,15483652565854.959,11.428571428571429,13.189873417721518,9.404460246622229e+16,443124.6059162558,9.40446024666654e+16,16.97333387499315
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,15,339322177189.53296,15483652565854.959,11.53061224489796,13.189873417721518,1.505011301349447e+17,560488.4695101233,1.505011301355052e+17,17.177539761124354
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,16,429193426012.8778,15483652565854.959,11.63265306122449,13.189873417721518,2.40842220267571e+17,708936.7646471198,2.4084222026827994e+17,17.381732622213143
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,17,542867543932.3859,15483652565854.959,11.73469387755102,13.189873417721518,3.8537185704669946e+17,896702.3651844244,3.8537185704759616e+17,17.58587999580151
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,18,686648845004.2998,15483652565854.959,11.83673469387755,13.189873417721518,6.164838878785842e+17,1134198.664570002,6.164838878797184e+17,17.789921730572676
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,19,868511373751.352,15483652565854.959,11.938775510204081,13.189873417721518,9.857099312059429e+17,1434597.0978316767,9.857099312073775e+17,17.99374913217264
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,20,1098541141987.5573,15483652565854.959,12.040816326530612,13.189873417721518,1.57459085043696e+18,1814557.6232778635,1.5745908504387745e+18,18.19716772353462
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,21,1389495494373.136,15483652565854.959,12.142857142857142,13.189873417721518,2.511117626041189e+18,2295152.676087552,2.511117626043484e+18,18.3998670564585
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,22,1757510624854.7966,15483652565854.959,12.244897959183675,13.189873417721518,3.9918121262183393e+18,2903035.835828745,3.9918121262212424e+18,18.601170093119983
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,23,2222996482526.191,15483652565854.959,12.346938775510203,13.189873417721518,6.308346414875047e+18,3671920.0216658465,6.308346414878719e+18,18.799915534044853
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,24,2811768697974.237,15483652565854.959,12.448979591836736,13.189873417721518,9.857052224363973e+18,4644447.195279477,9.857052224368617e+18,18.993747057527884
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,25,3556480306223.121,15483652565854.959,12.551020408163264,13.189873417721518,1.5047004542738571e+19,5874553.2643581685,1.5047004542744445e+19,19.1774500520869
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,26,4498432668969.453,15483652565854.959,12.653061224489797,13.189873417721518,2.1729788483711894e+19,7430459.343117767,2.1729788483719324e+19,19.3370554989482
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,27,5689866029018.305,15483652565854.959,12.755102040816327,13.189873417721518,2.5595595987082633e+19,9398455.263773682,2.5595595987092034e+19,19.408165246443087
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,28,7196856730011.528,15483652565854.959,12.857142857142858,13.189873417721518,9.244293427205941e+18,11887685.170765255,9.244293427217828e+18,18.965873722159632
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,29,9102981779915.227,15483652565854.959,12.959183673469388,13.189873417721518,1.794967403101743e+19,15036200.604575774,1.7949674031032465e+19,19.254056566128305
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,30,11513953993264.48,15483652565854.959,13.061224489795919,13.189873417721518,3.4598944318498808e+19,19018616.776380416,3.459894431851783e+19,19.539062847820613
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,31,14563484775012.443,15483652565854.959,13.16326530612245,13.189873417721518,6.627954764750056e+19,24055796.646976423,6.627954764752462e+19,19.821379535733204
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,32,18420699693267.164,15483652565854.959,13.26530612244898,13.189873417721518,1.260560017720178e+20,30427099.884538263,1.2605600177204822e+20,20.10056352811187
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,33,23299518105153.72,15483652565854.959,13.36734693877551,13.189873417721518,2.3732549687499525e+20,38485876.02273538,2.3732549687503372e+20,20.375344398804334
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,34,29470517025518.098,15483652565854.959,13.46938775510204,13.189873417721518,4.356997381923659e+20,48679061.062603004,4.356997381924145e+20,20.63918729897265
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,35,37275937203149.38,15483652565854.959,13.571428571428571,13.189873417721518,7.154305741018701e+20,61571964.3366509,7.154305741019318e+20,20.854567495891274
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,36,47148663634573.9,15483652565854.959,13.673469387755102,13.189873417721518,5.320575654420514e+20,77879620.30324112,5.320575654421293e+20,20.72595862289913
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,37,59636233165946.37,15483652565854.959,13.775510204081632,13.189873417721518,1.0282901745144635e+21,98506444.02726415,1.0282901745145621e+21,21.012115686067574
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,38,75431200633546.08,15483652565854.959,13.877551020408163,13.189873417721518,1.949359214724864e+21,124596389.62174924,1.9493592147249888e+21,21.289891875340416
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,39,95409547634999.64,15483652565854.959,13.979591836734695,13.189873417721518,1.797595432987317e+21,157596393.4144052,1.7975954329874745e+21,21.25469195603387
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,40,120679264063932.64,15483652565854.959,14.081632653061224,13.189873417721518,3.4339523817128633e+21,199336620.36778918,3.4339523817130626e+21,21.5357942685469
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,41,152641796717523.66,15483652565854.959,14.183673469387756,13.189873417721518,6.189213144576291e+21,252131964.1825028,6.189213144576543e+21,21.791635439215597
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,42,193069772888324.56,15483652565854.959,14.285714285714285,13.189873417721518,7.105987726660432e+21,318910430.2322099,7.105987726660752e+21,21.85162445304803
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,43,244205309454865.47,15483652565854.959,14.387755102040817,13.189873417721518,1.1946532701001776e+22,403375521.38877916,1.194653270100218e+22,22.0772418762195
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,44,308884359647748.5,15483652565854.959,14.489795918367347,13.189873417721518,1.6126106676818627e+22,510211632.58032227,1.6126106676819137e+22,22.207529528401487
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,45,390693993705462.06,15483652565854.959,14.591836734693878,13.189873417721518,2.0808071415250144e+22,645343845.1694782,2.080807141525079e+22,22.31823182972973
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,46,494171336132383.8,15483652565854.959,14.693877551020408,13.189873417721518,2.8130623525644667e+22,816266529.2280707,2.813062352564548e+22,22.449179358569253
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,47,625055192527397.6,15483652565854.959,14.795918367346939,13.189873417721518,3.9378801136976605e+22,1032458977.838491,3.9378801136977645e+22,22.595262490178925
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,48,790604321090770.1,15483652565854.959,14.89795918367347,13.189873417721518,5.655365740301331e+22,1305911124.3081012,5.655365740301461e+22,22.752460696592767
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,21,49,1000000000000000.0,15483652565854.959,15.0,13.189873417721518,8.291318214494844e+22,1651788498.3304667,8.291318214495008e+22,22.918623583357167
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,0,10000000000.0,21967070907932.35,10.0,13.341772151898734,130459807065082.16,33246.95733436059,130459807098329.11,14.115476732026472
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,1,12648552168.552958,21967070907932.35,10.10204081632653,13.341772151898734,208721749816345.22,42052.58742893143,208721749858397.8,14.31956770709763
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,2,15998587196.060574,21967070907932.35,10.204081632653061,13.341772151898734,333934344164111.6,53190.43459174735,333934344217302.06,14.523661087329376
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,3,20235896477.251556,21967070907932.35,10.306122448979592,13.341772151898734,534265915103473.5,67278.19868017202,534265915170751.7,14.72775746816486
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,4,25595479226.99533,21967070907932.35,10.408163265306122,13.341772151898734,854786348798564.6,85097.18058124265,854786348883661.8,14.931857577773926
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,5,32374575428.1764,21967070907932.35,10.510204081632653,13.341772151898734,1367610092692689.2,107635.61279786192,1367610092800325.0,15.135962297178166
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,6,40949150623.80419,21967070907932.35,10.612244897959183,13.341772151898734,2188127763587973.8,136143.46636679233,2188127763724117.2,15.340072676646955
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,7,51794746792.31202,21967070907932.35,10.714285714285714,13.341772151898734,3500982515834977.0,172201.77367480076,3500982516007178.5,15.544189941893121
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,8,65512855685.954956,21967070907932.35,10.816326530612244,13.341772151898734,5601669635707181.0,217810.31178430666,5601669635924992.0,15.748317492290921
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,9,82864277285.4686,21967070907932.35,10.918367346938776,13.341772151898734,8963012243482129.0,275498.50914526,8963012243757627.0,15.95245398968341
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,10,104811313415.46873,21967070907932.35,11.020408163265307,13.341772151898734,1.4341758932143596e+16,348465.72652823845,1.4341758932492062e+16,16.15660241826552
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,11,132571136559.0111,21967070907932.35,11.122448979591837,13.341772151898734,2.2949031428714864e+16,440758.6920945133,2.294903142915562e+16,16.360764360729505
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,12,167683293681.101,21967070907932.35,11.224489795918368,13.341772151898734,3.6723228427227224e+16,557495.9310700622,3.672322842778472e+16,16.5649408540853
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,13,212095088792.01926,21967070907932.35,11.326530612244898,13.341772151898734,5.87667463314505e+16,705151.6367895684,5.876674633215565e+16,16.769131646319174
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,14,268269579527.97272,21967070907932.35,11.428571428571429,13.341772151898734,9.404460246622229e+16,891914.7264673362,9.40446024671142e+16,16.97333387499522
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,15,339322177189.53296,21967070907932.35,11.53061224489796,13.341772151898734,1.505011301349447e+17,1128142.9947622744,1.5050113013607286e+17,17.177539761125992
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,16,429193426012.8778,21967070907932.35,11.63265306122449,13.341772151898734,2.40842220267571e+17,1426937.5522838195,2.4084222026899795e+17,17.38173262221444
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,17,542867543932.3859,21967070907932.35,11.73469387755102,13.341772151898734,3.8537185704669946e+17,1804869.4071329157,3.853718570485043e+17,17.585879995802532
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,18,686648845004.2998,21967070907932.35,11.83673469387755,13.341772151898734,6.164838878785842e+17,2282898.485354593,6.164838878808671e+17,17.789921730573486
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,19,868511373751.352,21967070907932.35,11.938775510204081,13.341772151898734,9.857099312059429e+17,2887536.0587518103,9.857099312088305e+17,17.993749132173278
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,20,1098541141987.5573,21967070907932.35,12.040816326530612,13.341772151898734,1.57459085043696e+18,3652315.047770007,1.574590850440612e+18,18.197167723535127
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,21,1389495494373.136,21967070907932.35,12.142857142857142,13.341772151898734,2.511117626041189e+18,4619649.741770992,2.5111176260458086e+18,18.399867056458902
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,22,1757510624854.7966,21967070907932.35,12.244897959183675,13.341772151898734,3.9918121262183393e+18,5843188.075923284,3.991812126224183e+18,18.601170093120302
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,23,2222996482526.191,21967070907932.35,12.346938775510203,13.341772151898734,6.308346414875047e+18,7390786.920898193,6.308346414882438e+18,18.79991553404511
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,24,2811768697974.237,21967070907932.35,12.448979591836736,13.341772151898734,9.857052224363973e+18,9348275.393564008,9.85705222437332e+18,18.993747057528093
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,25,3556480306223.121,21967070907932.35,12.551020408163264,13.341772151898734,1.5047004542738571e+19,11824214.900149379,1.5047004542750394e+19,19.17745005208707
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,26,4498432668969.453,21967070907932.35,12.653061224489797,13.341772151898734,2.1729788483711894e+19,14955919.90167212,2.1729788483726852e+19,19.337055498948352
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,27,5689866029018.305,21967070907932.35,12.755102040816327,13.341772151898734,2.5595595987082633e+19,18917073.310499925,2.5595595987101553e+19,19.40816524644325
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,28,7196856730011.528,21967070907932.35,12.857142857142858,13.341772151898734,9.244293427205941e+18,23927358.864419907,9.244293427229868e+18,18.965873722160197
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,29,9102981779915.227,21967070907932.35,12.959183673469388,13.341772151898734,1.794967403101743e+19,30264644.68523033,1.7949674031047694e+19,19.25405656612867
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,30,11513953993264.48,21967070907932.35,13.061224489795919,13.341772151898734,3.4598944318498808e+19,38280393.71638549,3.459894431853709e+19,19.53906284782086
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,31,14563484775012.443,21967070907932.35,13.16326530612245,13.341772151898734,6.627954764750056e+19,48419155.69544487,6.627954764754897e+19,19.821379535733364
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,32,18420699693267.164,21967070907932.35,13.26530612244898,13.341772151898734,1.260560017720178e+20,61243221.67711226,1.2605600177207904e+20,20.100563528111977
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,33,23299518105153.72,21967070907932.35,13.36734693877551,13.341772151898734,2.3732549687499525e+20,77463808.43532076,2.373254968750727e+20,20.375344398804405
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,34,29470517025518.098,21967070907932.35,13.46938775510204,13.341772151898734,4.356997381923659e+20,97980502.21689475,4.356997381924638e+20,20.6391872989727
ZnSe_NIR,"ZnSe, 0.8 $\mu$m",ZnSe,NIR,1,0.8,100.0,0.112,1052169752143.6095,4.745015509347765,2.52417562979068,2.3e-18,2.7,0.17,0.6705099999999999,surface3d,22,35,37275937203149.38,21967070907932.35,13.571428571428571,13.341772151898734,7.154305741018701e+20,123931149.3791412,7.154305741019941e+20,20.85456749589131
