short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,I_lidt_wcm2,gamma_lidt_zns_reference,n0,n2_m2_W,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_zns_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,10,104811313415.46873,15.056861471944554,79226989144878.62,1973737232.1276083,79227815784348.11,4870506842746740.0
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,11,132571136559.0111,13.387948917266689,160302275334415.75,10221009840.951832,160306555999849.12,9855239400003582.0
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,12,167683293681.101,11.904019741784497,324332999448213.1,52929404309.36585,324355165444803.75,1.99422959966037e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,13,212095088792.01926,10.584570264533545,656180536346563.0,274116244010.89185,656295312004078.0,4.035889040558081e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,14,268269579527.97272,9.41136944620466,1327489011233784.0,1420055617999.9158,1328083332272311.5,8.170873552813992e+16
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,15,339322177189.53296,8.368206988029096,2685387412183108.0,7363293915523.358,2688465417380025.5,1.6559555095387562e+17
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,16,429193426012.8778,7.440669351551052,5431781627443504.0,38275956600018.055,5447732471427097.0,3.365294678907325e+17
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,17,542867543932.3859,6.615940604517782,1.0985631828689378e+16,200294053840343.25,1.1068438906848518e+16,6.888716148872198e+17
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,18,686648845004.2998,5.88262534114392,2.2214639530669764e+16,1067054158365576.9,2.2646594263332236e+16,1.4375532325980833e+18
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,19,868511373751.352,5.23059123001164,4.491212285366914e+16,5976281061752774.0,4.727829738213614e+16,3.166655196143244e+18
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,20,1098541141987.5573,4.650829014066449,9.077550104889453e+16,3.937765863233042e+16,1.0575509384186808e+17,8.332736443476839e+18
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,21,1389495494373.136,4.13532802830669,1.8340597195034154e+17,6.66189785573722e+17,6.766737366217339e+17,5.749415517644355e+19
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,22,1757510624854.7966,3.676965515175253,3.7037284663996486e+17,8.046239906830331e+18,8.192020919299593e+18,4.498677472967345e+20
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,23,2222996482526.191,3.269408208307043,7.475631018948754e+17,1.4869654915897733e+19,1.549977716087489e+19,9.378925742521724e+20
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,24,2811768697974.237,2.907024824799305,1.5073012476790991e+18,2.0732342310200623e+19,2.2214841271710188e+19,1.5234227540583666e+21
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,25,3556480306223.121,2.584808256897181,3.0349079267562035e+18,2.687625373868953e+19,2.990614286477782e+19,2.2682952789090747e+21
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,26,4498432668969.453,2.2983063880044696,6.097246664741845e+18,3.4218870827010175e+19,4.031611749175202e+19,3.2592946822476475e+21
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,27,5689866029018.305,2.043560577094009,1.2207451546457997e+19,4.337621338576776e+19,5.558366493222576e+19,4.6363089668910114e+21
