short,density_index,intensity_index,log10_I_grid_wcm2,log10_ne_grid_cm3,log10_Wtotal_grid_cm3_fs
ZnSe_LWIR,45,9,10.918367346938776,16.835443037974684,14.566155511573491
ZnSe_LWIR,45,10,11.020408163265307,16.835443037974684,14.66829290628257
ZnSe_LWIR,45,11,11.122448979591837,16.835443037974684,14.770823046285221
ZnSe_LWIR,45,12,11.224489795918368,16.835443037974684,14.874951470935605
ZnSe_LWIR,45,13,11.326530612244898,16.835443037974684,14.985842290025742
ZnSe_LWIR,45,14,11.428571428571429,16.835443037974684,15.134066420333182
ZnSe_LWIR,45,15,11.53061224489796,16.835443037974684,15.344160309280253
ZnSe_LWIR,45,16,11.63265306122449,16.835443037974684,15.58611704379535
ZnSe_LWIR,45,17,11.73469387755102,16.835443037974684,15.99349855846068
ZnSe_LWIR,45,18,11.83673469387755,16.835443037974684,16.399857161442387
ZnSe_LWIR,45,19,11.938775510204081,16.835443037974684,16.949303251561847
ZnSe_LWIR,45,20,12.040816326530612,16.835443037974684,17.288351440508446
ZnSe_LWIR,45,21,12.142857142857142,16.835443037974684,17.74873506802184
ZnSe_LWIR,45,22,12.244897959183675,16.835443037974684,18.077420309011732
ZnSe_LWIR,45,23,12.346938775510203,16.835443037974684,18.40878851562094
ZnSe_LWIR,45,24,12.448979591836736,16.835443037974684,18.754277890144166
ZnSe_LWIR,45,25,12.551020408163264,16.835443037974684,19.045722744427763
ZnSe_LWIR,45,26,12.653061224489797,16.835443037974684,19.304672676766906
ZnSe_LWIR,45,27,12.755102040816327,16.835443037974684,19.54780402576925
ZnSe_LWIR,45,28,12.857142857142858,16.835443037974684,19.796597339563878
ZnSe_LWIR,45,29,12.959183673469388,16.835443037974684,20.054495714992505
ZnSe_LWIR,45,30,13.061224489795919,16.835443037974684,20.251038769739687
ZnSe_LWIR,45,31,13.16326530612245,16.835443037974684,20.483704058681532
ZnSe_LWIR,45,32,13.26530612244898,16.835443037974684,20.658389010811295
ZnSe_LWIR,45,33,13.36734693877551,16.835443037974684,20.86136005755845
ZnSe_LWIR,45,34,13.46938775510204,16.835443037974684,21.04158783253825
ZnSe_LWIR,45,35,13.571428571428571,16.835443037974684,21.236528792115397
ZnSe_LWIR,45,36,13.673469387755102,16.835443037974684,21.408568770610245
ZnSe_LWIR,45,37,13.775510204081632,16.835443037974684,21.577801686261704
ZnSe_LWIR,45,38,13.877551020408163,16.835443037974684,21.729488123093727
ZnSe_LWIR,45,39,13.979591836734695,16.835443037974684,21.897489693335448
ZnSe_LWIR,45,40,14.081632653061224,16.835443037974684,22.04840612707038
ZnSe_LWIR,45,41,14.183673469387756,16.835443037974684,22.20085672695392
ZnSe_LWIR,45,42,14.285714285714285,16.835443037974684,22.355586687920646
ZnSe_LWIR,45,43,14.387755102040817,16.835443037974684,22.499205662851455
ZnSe_LWIR,45,44,14.489795918367347,16.835443037974684,22.644660754006104
ZnSe_LWIR,45,45,14.591836734693878,16.835443037974684,22.7852767723459
ZnSe_LWIR,45,46,14.693877551020408,16.835443037974684,22.920694769586206
ZnSe_LWIR,45,47,14.795918367346939,16.835443037974684,23.0475799507387
ZnSe_LWIR,45,48,14.89795918367347,16.835443037974684,23.164222195471506
ZnSe_LWIR,45,49,15.0,16.835443037974684,23.27738485151801
ZnSe_LWIR,46,0,10.0,16.9873417721519,13.951353239087188
ZnSe_LWIR,46,1,10.10204081632653,16.9873417721519,14.053394055413719
ZnSe_LWIR,46,2,10.204081632653061,16.9873417721519,14.155434871740258
ZnSe_LWIR,46,3,10.306122448979592,16.9873417721519,14.257475688067634
ZnSe_LWIR,46,4,10.408163265306122,16.9873417721519,14.359516504401633
ZnSe_LWIR,46,5,10.510204081632653,16.9873417721519,14.461557320824237
ZnSe_LWIR,46,6,10.612244897959183,16.9873417721519,14.563598143689559
ZnSe_LWIR,46,7,10.714285714285714,16.9873417721519,14.66563897970776
ZnSe_LWIR,46,8,10.816326530612244,16.9873417721519,14.767680259262736
ZnSe_LWIR,46,9,10.918367346938776,16.9873417721519,14.869727830907278
ZnSe_LWIR,46,10,11.020408163265307,16.9873417721519,14.971816657254514
ZnSe_LWIR,46,11,11.122448979591837,16.9873417721519,15.07410080348964
ZnSe_LWIR,46,12,11.224489795918368,16.9873417721519,15.177181289896891
ZnSe_LWIR,46,13,11.326530612244898,16.9873417721519,15.283657442448838
ZnSe_LWIR,46,14,11.428571428571429,16.9873417721519,15.409574898014931
ZnSe_LWIR,46,15,11.53061224489796,16.9873417721519,15.572235235105403
ZnSe_LWIR,46,16,11.63265306122449,16.9873417721519,15.762349691886447
ZnSe_LWIR,46,17,11.73469387755102,16.9873417721519,16.08963401444241
ZnSe_LWIR,46,18,11.83673469387755,16.9873417721519,16.450218349026347
ZnSe_LWIR,46,19,11.938775510204081,16.9873417721519,16.96795650444046
ZnSe_LWIR,46,20,12.040816326530612,16.9873417721519,17.299256877794694
ZnSe_LWIR,46,21,12.142857142857142,16.9873417721519,17.753547404791732
ZnSe_LWIR,46,22,12.244897959183675,16.9873417721519,18.080282430936933
ZnSe_LWIR,46,23,12.346938775510203,16.9873417721519,18.41047875102925
ZnSe_LWIR,46,24,12.448979591836736,16.9873417721519,18.755243632031505
ZnSe_LWIR,46,25,12.551020408163264,16.9873417721519,19.046347381326104
ZnSe_LWIR,46,26,12.653061224489797,16.9873417721519,19.305108001351776
ZnSe_LWIR,46,27,12.755102040816327,16.9873417721519,19.548118643376668
ZnSe_LWIR,46,28,12.857142857142858,16.9873417721519,19.796821766833773
ZnSe_LWIR,46,29,12.959183673469388,16.9873417721519,20.054652481000907
ZnSe_LWIR,46,30,13.061224489795919,16.9873417721519,20.251164884229865
ZnSe_LWIR,46,31,13.16326530612245,16.9873417721519,20.483797417832683
ZnSe_LWIR,46,32,13.26530612244898,16.9873417721519,20.6584679913239
ZnSe_LWIR,46,33,13.36734693877551,16.9873417721519,20.861422660956432
ZnSe_LWIR,46,34,13.46938775510204,16.9873417721519,21.041640122232785
ZnSe_LWIR,46,35,13.571428571428571,16.9873417721519,21.236571012384424
ZnSe_LWIR,46,36,13.673469387755102,16.9873417721519,21.408604706216536
ZnSe_LWIR,46,37,13.775510204081632,16.9873417721519,21.577832470999056
ZnSe_LWIR,46,38,13.877551020408163,16.9873417721519,21.729515582522264
ZnSe_LWIR,46,39,13.979591836734695,16.9873417721519,21.897513283592623
ZnSe_LWIR,46,40,14.081632653061224,16.9873417721519,22.0484272064737
ZnSe_LWIR,46,41,14.183673469387756,16.9873417721519,22.200875496323462
ZnSe_LWIR,46,42,14.285714285714285,16.9873417721519,22.35560331291906
ZnSe_LWIR,46,43,14.387755102040817,16.9873417721519,22.4992207700596
ZnSe_LWIR,46,44,14.489795918367347,16.9873417721519,22.64467442407353
ZnSe_LWIR,46,45,14.591836734693878,16.9873417721519,22.785289280581
ZnSe_LWIR,46,46,14.693877551020408,16.9873417721519,22.92070635253982
ZnSe_LWIR,46,47,14.795918367346939,16.9873417721519,23.04759088967956
ZnSe_LWIR,46,48,14.89795918367347,16.9873417721519,23.164232772752136
ZnSe_LWIR,46,49,15.0,16.9873417721519,23.277395161367398
ZnSe_LWIR,47,0,10.0,17.139240506329113,14.254712615614958
ZnSe_LWIR,47,1,10.10204081632653,17.139240506329113,14.356753431941488
ZnSe_LWIR,47,2,10.204081632653061,17.139240506329113,14.458794248268024
ZnSe_LWIR,47,3,10.306122448979592,17.139240506329113,14.560835064594974
ZnSe_LWIR,47,4,10.408163265306122,17.139240506329113,14.662875880925219
ZnSe_LWIR,47,5,10.510204081632653,17.139240506329113,14.76491669729953
ZnSe_LWIR,47,6,10.612244897959183,17.139240506329113,14.866957516877967
ZnSe_LWIR,47,7,10.714285714285714,17.139240506329113,14.968998342997665
ZnSe_LWIR,47,8,10.816326530612244,17.139240506329113,15.071039389699527
ZnSe_LWIR,47,9,10.918367346938776,17.139240506329113,15.173083565632195
ZnSe_LWIR,47,10,11.020408163265307,17.139240506329113,15.275148259424158
ZnSe_LWIR,47,11,11.122448979591837,17.139240506329113,15.37731011467087
ZnSe_LWIR,47,12,11.224489795918368,17.139240506329113,15.479868475114063
ZnSe_LWIR,47,13,11.326530612244898,17.139240506329113,15.584124175538813
ZnSe_LWIR,47,14,11.428571428571429,17.139240506329113,15.698282866429597
ZnSe_LWIR,47,15,11.53061224489796,17.139240506329113,15.83256025148363
ZnSe_LWIR,47,16,11.63265306122449,17.139240506329113,15.985157706738118
ZnSe_LWIR,47,17,11.73469387755102,17.139240506329113,16.235476412506934
ZnSe_LWIR,47,18,11.83673469387755,17.139240506329113,16.536594994519497
ZnSe_LWIR,47,19,11.938775510204081,17.139240506329113,17.003183090000945
ZnSe_LWIR,47,20,12.040816326530612,17.139240506329113,17.320379091091688
ZnSe_LWIR,47,21,12.142857142857142,17.139240506329113,17.763060641907487
ZnSe_LWIR,47,22,12.244897959183675,17.139240506329113,18.085978148452597
ZnSe_LWIR,47,23,12.346938775510203,17.139240506329113,18.413855931156643
ZnSe_LWIR,47,24,12.448979591836736,17.139240506329113,18.757178058706607
ZnSe_LWIR,47,25,12.551020408163264,17.139240506329113,19.04760003332331
ZnSe_LWIR,47,26,12.653061224489797,17.139240506329113,19.305981576453085
ZnSe_LWIR,47,27,12.755102040816327,17.139240506329113,19.548750256925093
ZnSe_LWIR,47,28,12.857142857142858,17.139240506329113,19.797272458585354
ZnSe_LWIR,47,29,12.959183673469388,17.139240506329113,20.054967370097753
ZnSe_LWIR,47,30,13.061224489795919,17.139240506329113,20.25141823183918
ZnSe_LWIR,47,31,13.16326530612245,17.139240506329113,20.48398498550372
ZnSe_LWIR,47,32,13.26530612244898,17.139240506329113,20.658626678806222
ZnSe_LWIR,47,33,13.36734693877551,17.139240506329113,20.86154845071
ZnSe_LWIR,47,34,13.46938775510204,17.139240506329113,21.04174519229312
ZnSe_LWIR,47,35,13.571428571428571,17.139240506329113,21.236655852064743
ZnSe_LWIR,47,36,13.673469387755102,17.139240506329113,21.40867691872969
ZnSe_LWIR,47,37,13.775510204081632,17.139240506329113,21.577894333957627
ZnSe_LWIR,47,38,13.877551020408163,17.139240506329113,21.729570763797383
ZnSe_LWIR,47,39,13.979591836734695,17.139240506329113,21.89756069018451
ZnSe_LWIR,47,40,14.081632653061224,17.139240506329113,22.048469567663606
ZnSe_LWIR,47,41,14.183673469387756,17.139240506329113,22.20091321556907
ZnSe_LWIR,47,42,14.285714285714285,17.139240506329113,22.35563672304806
ZnSe_LWIR,47,43,14.387755102040817,17.139240506329113,22.499251130148348
ZnSe_LWIR,47,44,14.489795918367347,17.139240506329113,22.644701896159887
ZnSe_LWIR,47,45,14.591836734693878,17.139240506329113,22.78531441788922
ZnSe_LWIR,47,46,14.693877551020408,17.139240506329113,22.92072963042086
ZnSe_LWIR,47,47,14.795918367346939,17.139240506329113,23.047612873358396
ZnSe_LWIR,47,48,14.89795918367347,17.139240506329113,23.164254029639302
ZnSe_LWIR,47,49,15.0,17.139240506329113,23.27741588082412
ZnSe_LWIR,48,0,10.0,17.29113924050633,14.557629636815998
ZnSe_LWIR,48,1,10.10204081632653,17.29113924050633,14.659670453142528
ZnSe_LWIR,48,2,10.204081632653061,17.29113924050633,14.761711269469062
ZnSe_LWIR,48,3,10.306122448979592,17.29113924050633,14.863752085795802
ZnSe_LWIR,48,4,10.408163265306122,17.29113924050633,14.96579290212418
ZnSe_LWIR,48,5,10.510204081632653,17.29113924050633,15.067833718474498
ZnSe_LWIR,48,6,10.612244897959183,17.29113924050633,15.169874536419933
ZnSe_LWIR,48,7,10.714285714285714,17.29113924050633,15.271915357621817
ZnSe_LWIR,48,8,10.816326530612244,17.29113924050633,15.373956288636622
ZnSe_LWIR,48,9,10.918367346938776,17.29113924050633,15.47599877748697
ZnSe_LWIR,48,10,11.020408163265307,17.29113924050633,15.578051480998134
ZnSe_LWIR,48,11,11.122448979591837,17.29113924050633,15.680152560527269
ZnSe_LWIR,48,12,11.224489795918368,17.29113924050633,15.782451148316415
ZnSe_LWIR,48,13,11.326530612244898,17.29113924050633,15.885596866431579
ZnSe_LWIR,48,14,11.428571428571429,17.29113924050633,15.993732710814108
ZnSe_LWIR,48,15,11.53061224489796,17.29113924050633,16.112399138402097
ZnSe_LWIR,48,16,11.63265306122449,17.29113924050633,16.241714296806155
ZnSe_LWIR,48,17,11.73469387755102,17.29113924050633,16.432038116369448
ZnSe_LWIR,48,18,11.83673469387755,17.29113924050633,16.67074808535781
ZnSe_LWIR,48,19,11.938775510204081,17.29113924050633,17.066268749238276
ZnSe_LWIR,48,20,12.040816326530612,17.29113924050633,17.3598967670762
ZnSe_LWIR,48,21,12.142857142857142,17.29113924050633,17.781544165931862
ZnSe_LWIR,48,22,12.244897959183675,17.29113924050633,18.097187128112164
ZnSe_LWIR,48,23,12.346938775510203,17.29113924050633,18.420554653733944
ZnSe_LWIR,48,24,12.448979591836736,17.29113924050633,18.761034040105148
ZnSe_LWIR,48,25,12.551020408163264,17.29113924050633,19.050102862295425
ZnSe_LWIR,48,26,12.653061224489797,17.29113924050633,19.307729282208253
ZnSe_LWIR,48,27,12.755102040816327,17.29113924050633,19.55001494115343
ZnSe_LWIR,48,28,12.857142857142858,17.29113924050633,19.79817544588261
ZnSe_LWIR,48,29,12.959183673469388,17.29113924050633,20.05559856499891
ZnSe_LWIR,48,30,13.061224489795919,17.29113924050633,20.25192617495175
ZnSe_LWIR,48,31,13.16326530612245,17.29113924050633,20.48436113029211
ZnSe_LWIR,48,32,13.26530612244898,17.29113924050633,20.658944939582536
ZnSe_LWIR,48,33,13.36734693877551,17.29113924050633,20.861800761103556
ZnSe_LWIR,48,34,13.46938775510204,17.29113924050633,21.04195595801967
ZnSe_LWIR,48,35,13.571428571428571,17.29113924050633,21.23682604848943
ZnSe_LWIR,48,36,13.673469387755102,17.29113924050633,21.408821790192565
ZnSe_LWIR,48,37,13.775510204081632,17.29113924050633,21.57801844677278
ZnSe_LWIR,48,38,13.877551020408163,17.29113924050633,21.729681474017585
ZnSe_LWIR,48,39,13.979591836734695,17.29113924050633,21.897655804613
ZnSe_LWIR,48,40,14.081632653061224,17.29113924050633,22.04855456071128
ZnSe_LWIR,48,41,14.183673469387756,17.29113924050633,22.200988896284194
ZnSe_LWIR,48,42,14.285714285714285,17.29113924050633,22.35570375885763
ZnSe_LWIR,48,43,14.387755102040817,17.29113924050633,22.49931204684258
ZnSe_LWIR,48,44,14.489795918367347,17.29113924050633,22.64475701870669
ZnSe_LWIR,48,45,14.591836734693878,17.29113924050633,22.785364856127813
ZnSe_LWIR,48,46,14.693877551020408,17.29113924050633,22.92077633800242
ZnSe_LWIR,48,47,14.795918367346939,17.29113924050633,23.047656984292296
ZnSe_LWIR,48,48,14.89795918367347,17.29113924050633,23.164296682350468
ZnSe_LWIR,48,49,15.0,17.29113924050633,23.277457455239038
ZnSe_LWIR,49,0,10.0,17.443037974683545,14.859660347707019
ZnSe_LWIR,49,1,10.10204081632653,17.443037974683545,14.961701164033549
ZnSe_LWIR,49,2,10.204081632653061,17.443037974683545,15.06374198036008
ZnSe_LWIR,49,3,10.306122448979592,17.443037974683545,15.165782796686715
ZnSe_LWIR,49,4,10.408163265306122,17.443037974683545,15.267823613014167
ZnSe_LWIR,49,5,10.510204081632653,17.443037974683545,15.369864429352564
ZnSe_LWIR,49,6,10.612244897959183,17.443037974683545,15.471905246486683
ZnSe_LWIR,49,7,10.714285714285714,17.443037974683545,15.57394606524528
ZnSe_LWIR,49,8,10.816326530612244,17.443037974683545,15.67598693878397
ZnSe_LWIR,49,9,10.918367346938776,17.443037974683545,15.77802858944861
ZnSe_LWIR,49,10,11.020408163265307,17.443037974683545,15.880075335740752
ZnSe_LWIR,49,11,11.122448979591837,17.443037974683545,15.982146215838178
ZnSe_LWIR,49,12,11.224489795918368,17.443037974683545,16.084315651352092
ZnSe_LWIR,49,13,11.326530612244898,17.443037974683545,16.18690820942036
ZnSe_LWIR,49,14,11.428571428571429,17.443037974683545,16.292005258542435
ZnSe_LWIR,49,15,11.53061224489796,17.443037974683545,16.402491371481318
ZnSe_LWIR,49,16,11.63265306122449,17.443037974683545,16.518730994380363
ZnSe_LWIR,49,17,11.73469387755102,17.443037974683545,16.669646382016467
ZnSe_LWIR,49,18,11.83673469387755,17.443037974683545,16.855903995770355
ZnSe_LWIR,49,19,11.938775510204081,17.443037974683545,17.17023666072909
ZnSe_LWIR,49,20,12.040816326530612,17.443037974683545,17.42956472731669
ZnSe_LWIR,49,21,12.142857142857142,17.443037974683545,17.81631573417105
ZnSe_LWIR,49,22,12.244897959183675,17.443037974683545,18.118778658102922
ZnSe_LWIR,49,23,12.346938775510203,17.443037974683545,18.43365344860385
ZnSe_LWIR,49,24,12.448979591836736,17.443037974683545,18.7686468791872
ZnSe_LWIR,49,25,12.551020408163264,17.443037974683545,19.055067026941405
ZnSe_LWIR,49,26,12.653061224489797,17.443037974683545,19.311204693085386
ZnSe_LWIR,49,27,12.755102040816327,17.443037974683545,19.552534009985056
ZnSe_LWIR,49,28,12.857142857142858,17.443037974683545,19.7999763050397
ZnSe_LWIR,49,29,12.959183673469388,17.443037974683545,20.056858557724514
ZnSe_LWIR,49,30,13.061224489795919,17.443037974683545,20.252940562945117
ZnSe_LWIR,49,31,13.16326530612245,17.443037974683545,20.48511265184262
ZnSe_LWIR,49,32,13.26530612244898,17.443037974683545,20.659580938274868
ZnSe_LWIR,49,33,13.36734693877551,17.443037974683545,20.86230508212461
ZnSe_LWIR,49,34,13.46938775510204,17.443037974683545,21.042377299471433
ZnSe_LWIR,49,35,13.571428571428571,17.443037974683545,21.237166335558573
ZnSe_LWIR,49,36,13.673469387755102,17.443037974683545,21.4091114684027
ZnSe_LWIR,49,37,13.775510204081632,17.443037974683545,21.57826663474767
ZnSe_LWIR,49,38,13.877551020408163,17.443037974683545,21.729902871114124
ZnSe_LWIR,49,39,13.979591836734695,17.443037974683545,21.897846023658072
ZnSe_LWIR,49,40,14.081632653061224,17.443037974683545,22.04872454397985
ZnSe_LWIR,49,41,14.183673469387756,17.443037974683545,22.20114026006496
ZnSe_LWIR,49,42,14.285714285714285,17.443037974683545,22.355837836561616
ZnSe_LWIR,49,43,14.387755102040817,17.443037974683545,22.499433888335293
ZnSe_LWIR,49,44,14.489795918367347,17.443037974683545,22.644867273339997
ZnSe_LWIR,49,45,14.591836734693878,17.443037974683545,22.78546574296618
ZnSe_LWIR,49,46,14.693877551020408,17.443037974683545,22.920869763964152
ZnSe_LWIR,49,47,14.795918367346939,17.443037974683545,23.04774521714967
ZnSe_LWIR,49,48,14.89795918367347,17.443037974683545,23.164381998828784
ZnSe_LWIR,49,49,15.0,17.443037974683545,23.277540615155065
ZnSe_LWIR,50,0,10.0,17.59493670886076,15.159923357487052
ZnSe_LWIR,50,1,10.10204081632653,17.59493670886076,15.261964173813583
ZnSe_LWIR,50,2,10.204081632653061,17.59493670886076,15.364004990140113
ZnSe_LWIR,50,3,10.306122448979592,17.59493670886076,15.466045806466697
ZnSe_LWIR,50,4,10.408163265306122,17.59493670886076,15.56808662279369
ZnSe_LWIR,50,5,10.510204081632653,17.59493670886076,15.670127439126164
ZnSe_LWIR,50,6,10.612244897959183,17.59493670886076,15.772168255857201
ZnSe_LWIR,50,7,10.714285714285714,17.59493670886076,15.874209073401914
ZnSe_LWIR,50,8,10.816326530612244,17.59493670886076,15.97624991838509
ZnSe_LWIR,50,9,10.918367346938776,17.59493670886076,16.0782911526183
ZnSe_LWIR,50,10,11.020408163265307,17.59493670886076,16.180334939181744
ZnSe_LWIR,50,11,11.122448979591837,17.59493670886076,16.282390814342495
ZnSe_LWIR,50,12,11.224489795918368,17.59493670886076,16.38449606142964
ZnSe_LWIR,50,13,11.326530612244898,17.59493670886076,16.48681337644414
ZnSe_LWIR,50,14,11.428571428571429,17.59493670886076,16.590388960529623
ZnSe_LWIR,50,15,11.53061224489796,17.59493670886076,16.696698760160302
ZnSe_LWIR,50,16,11.63265306122449,17.59493670886076,16.806009389203606
ZnSe_LWIR,50,17,11.73469387755102,17.59493670886076,16.933959289641745
ZnSe_LWIR,50,18,11.83673469387755,17.59493670886076,17.083834237392384
ZnSe_LWIR,50,19,11.938775510204081,17.59493670886076,17.323537749701195
ZnSe_LWIR,50,20,12.040816326530612,17.59493670886076,17.541733074637033
ZnSe_LWIR,50,21,12.142857142857142,17.59493670886076,17.878141723701148
ZnSe_LWIR,50,22,12.244897959183675,17.59493670886076,18.15876239604416
ZnSe_LWIR,50,23,12.346938775510203,17.59493670886076,18.458580534041843
ZnSe_LWIR,50,24,12.448979591836736,17.59493670886076,18.783398687508356
ZnSe_LWIR,50,25,12.551020408163264,17.59493670886076,19.064772151478405
ZnSe_LWIR,50,26,12.653061224489797,17.59493670886076,19.318033533559607
ZnSe_LWIR,50,27,12.755102040816327,17.59493670886076,19.55749984262759
ZnSe_LWIR,50,28,12.857142857142858,17.59493670886076,19.80353503718538
ZnSe_LWIR,50,29,12.959183673469388,17.59493670886076,20.05935307542651
ZnSe_LWIR,50,30,13.061224489795919,17.59493670886076,20.254950525137946
ZnSe_LWIR,50,31,13.16326530612245,17.59493670886076,20.486603098879424
ZnSe_LWIR,50,32,13.26530612244898,17.59493670886076,20.660842775812878
ZnSe_LWIR,50,33,13.36734693877551,17.59493670886076,20.86330612014291
ZnSe_LWIR,50,34,13.46938775510204,17.59493670886076,21.043213867830637
ZnSe_LWIR,50,35,13.571428571428571,17.59493670886076,21.2378421595584
ZnSe_LWIR,50,36,13.673469387755102,17.59493670886076,21.409686881193423
ZnSe_LWIR,50,37,13.775510204081632,17.59493670886076,21.57875970220811
ZnSe_LWIR,50,38,13.877551020408163,17.59493670886076,21.7303427544596
ZnSe_LWIR,50,39,13.979591836734695,17.59493670886076,21.89822400132573
ZnSe_LWIR,50,40,14.081632653061224,17.59493670886076,22.049062335336533
ZnSe_LWIR,50,41,14.183673469387756,17.59493670886076,22.201441069965455
ZnSe_LWIR,50,42,14.285714285714285,17.59493670886076,22.356104309147476
ZnSe_LWIR,50,43,14.387755102040817,17.59493670886076,22.49967605226551
ZnSe_LWIR,50,44,14.489795918367347,17.59493670886076,22.64508641674181
ZnSe_LWIR,50,45,14.591836734693878,17.59493670886076,22.78566627328903
ZnSe_LWIR,50,46,14.693877551020408,17.59493670886076,22.921055469248245
ZnSe_LWIR,50,47,14.795918367346939,17.59493670886076,23.047920603093644
ZnSe_LWIR,50,48,14.89795918367347,17.59493670886076,23.164551589405516
ZnSe_LWIR,50,49,15.0,17.59493670886076,23.277705920181745
ZnSe_LWIR,51,0,10.0,17.746835443037973,15.456692764170182
ZnSe_LWIR,51,1,10.10204081632653,17.746835443037973,15.558733580496712
ZnSe_LWIR,51,2,10.204081632653061,17.746835443037973,15.660774396823243
ZnSe_LWIR,51,3,10.306122448979592,17.746835443037973,15.7628152131498
ZnSe_LWIR,51,4,10.408163265306122,17.746835443037973,15.864856029476563
ZnSe_LWIR,51,5,10.510204081632653,17.746835443037973,15.966896845806094
ZnSe_LWIR,51,6,10.612244897959183,17.746835443037973,16.06893766233687
ZnSe_LWIR,51,7,10.714285714285714,17.746835443037973,16.1709784792785
ZnSe_LWIR,51,8,10.816326530612244,17.746835443037973,16.273019310074613
ZnSe_LWIR,51,9,10.918367346938776,17.746835443037973,16.375060337414535
ZnSe_LWIR,51,10,11.020408163265307,17.746835443037973,16.47710265350409
ZnSe_LWIR,51,11,11.122448979591837,17.746835443037973,16.579151073572497
ZnSe_LWIR,51,12,11.224489795918368,17.746835443037973,16.681224424759403
ZnSe_LWIR,51,13,11.326530612244898,17.746835443037973,16.783404888578637
ZnSe_LWIR,51,14,11.428571428571429,17.746835443037973,16.88622164954071
ZnSe_LWIR,51,15,11.53061224489796,17.746835443037973,16.990427899315407
ZnSe_LWIR,51,16,11.63265306122449,17.746835443037973,17.096180449868417
ZnSe_LWIR,51,17,11.73469387755102,17.746835443037973,17.211696762640685
ZnSe_LWIR,51,18,11.83673469387755,17.746835443037973,17.339627326010117
ZnSe_LWIR,51,19,11.938775510204081,17.746835443037973,17.523361099129303
ZnSe_LWIR,51,20,12.040816326530612,17.746835443037973,17.702243528773398
ZnSe_LWIR,51,21,12.142857142857142,17.746835443037973,17.97873990264843
ZnSe_LWIR,51,22,12.244897959183675,17.746835443037973,18.22797925074161
ZnSe_LWIR,51,23,12.346938775510203,17.746835443037973,18.50373786160944
ZnSe_LWIR,51,24,12.448979591836736,17.746835443037973,18.810995179177745
ZnSe_LWIR,51,25,12.551020408163264,17.746835443037973,19.08322791325381
ZnSe_LWIR,51,26,12.653061224489797,17.746835443037973,19.33114346778986
ZnSe_LWIR,51,27,12.755102040816327,17.746835443037973,19.567092552141553
ZnSe_LWIR,51,28,12.857142857142858,17.746835443037973,19.810442109218574
ZnSe_LWIR,51,29,12.959183673469388,17.746835443037973,20.064212033284452
ZnSe_LWIR,51,30,13.061224489795919,17.746835443037973,20.258872059281085
ZnSe_LWIR,51,31,13.16326530612245,17.746835443037973,20.48951615695192
ZnSe_LWIR,51,32,13.26530612244898,17.746835443037973,20.6633109338346
ZnSe_LWIR,51,33,13.36734693877551,17.746835443037973,20.865265888964775
ZnSe_LWIR,51,34,13.46938775510204,17.746835443037973,21.044852564457475
ZnSe_LWIR,51,35,13.571428571428571,17.746835443037973,21.239166709223372
ZnSe_LWIR,51,36,13.673469387755102,17.746835443037973,21.41081502014216
ZnSe_LWIR,51,37,13.775510204081632,17.746835443037973,21.57972666821631
ZnSe_LWIR,51,38,13.877551020408163,17.746835443037973,21.731205576165554
ZnSe_LWIR,51,39,13.979591836734695,17.746835443037973,21.89896555277044
ZnSe_LWIR,51,40,14.081632653061224,17.746835443037973,22.049725136334253
ZnSe_LWIR,51,41,14.183673469387756,17.746835443037973,22.202031381797912
ZnSe_LWIR,51,42,14.285714285714285,17.746835443037973,22.35662729836383
ZnSe_LWIR,51,43,14.387755102040817,17.746835443037973,22.500151371782092
ZnSe_LWIR,51,44,14.489795918367347,17.746835443037973,22.64551658531404
ZnSe_LWIR,51,45,14.591836734693878,17.746835443037973,22.78605993021473
ZnSe_LWIR,51,46,14.693877551020408,17.746835443037973,22.921420041878154
ZnSe_LWIR,51,47,14.795918367346939,17.746835443037973,23.04826492913394
ZnSe_LWIR,51,48,14.89795918367347,17.746835443037973,23.164884544285542
ZnSe_LWIR,51,49,15.0,17.746835443037973,23.278030466043
ZnSe_LWIR,52,0,10.0,17.89873417721519,15.746680020812935
ZnSe_LWIR,52,1,10.10204081632653,17.89873417721519,15.848720837139465
ZnSe_LWIR,52,2,10.204081632653061,17.89873417721519,15.950761653465996
ZnSe_LWIR,52,3,10.306122448979592,17.89873417721519,16.05280246979254
ZnSe_LWIR,52,4,10.408163265306122,17.89873417721519,16.15484328611919
ZnSe_LWIR,52,5,10.510204081632653,17.89873417721519,16.25688410244726
ZnSe_LWIR,52,6,10.612244897959183,17.89873417721519,16.358924918878543
ZnSe_LWIR,52,7,10.714285714285714,17.89873417721519,16.460965735520542
ZnSe_LWIR,52,8,10.816326530612244,17.89873417721519,16.563006559268178
ZnSe_LWIR,52,9,10.918367346938776,17.89873417721519,16.665047483818523
ZnSe_LWIR,52,10,11.020408163265307,17.89873417721519,16.767089069339004
ZnSe_LWIR,52,11,11.122448979591837,17.89873417721519,16.869133785469728
ZnSe_LWIR,52,12,11.224489795918368,17.89873417721519,16.971191288638476
ZnSe_LWIR,52,13,11.326530612244898,17.89873417721519,17.0733037358453
ZnSe_LWIR,52,14,11.428571428571429,17.89873417721519,17.175742770086377
ZnSe_LWIR,52,15,11.53061224489796,17.89873417721519,17.278896727459426
ZnSe_LWIR,52,16,11.63265306122449,17.89873417721519,17.382851833808527
ZnSe_LWIR,52,17,11.73469387755102,17.89873417721519,17.4919090709173
