I_wm2,Wav_cm3_fs,Wpi_cm3_fs,diagnostic_only,ne_total_cm3,time_s
8.32719394839672e+16,289640934898.8401,271881229619612.5,True,3.1033826138461972e+16,2.5695216907675206e-14
8.247362916256069e+16,290143363778.03754,257623389727689.28,True,3.121069649499796e+16,2.6362625139043388e-14
8.166279879443942e+16,290382448446.04865,243753092121587.34,True,3.1378179545096076e+16,2.703003337041162e-14
8.083997000253653e+16,290365386466.444,230288437720708.72,True,3.1536539947601188e+16,2.76974416017798e-14
8.000566806331349e+16,290099964738.6254,217244974459641.22,True,3.1686053593105896e+16,2.8364849833147982e-14
7.916042135369e+16,289594481647.55756,204635731648355.5,True,3.1827005911900108e+16,2.9032258064516163e-14
7.830476079980474e+16,288857670332.7317,192471270595831.22,True,3.195969020885864e+16,2.9699666295884345e-14
7.743921932840064e+16,287898623825.2675,180759750360511.47,True,3.208440603786209e+16,3.0367074527252526e-14
7.656433132161587e+16,286726722668.3973,169507007374900.28,True,3.220145762450574e+16,3.103448275862071e-14
7.568063207594685e+16,285351565578.95074,158716647596653.25,True,3.2311152346253104e+16,3.170189098998889e-14
7.478865726613422e+16,283782903615.64954,148390149765189.94,True,3.2413799277768524e+16,3.236929922135707e-14
7.388894241470646e+16,282030578242.2034,138526978291366.6,True,3.2509707808478964e+16,3.30367074527253e-14
7.298202236789691e+16,280104463587.907,129124704277715.45,True,3.2599186338212216e+16,3.370411568409348e-14
7.206843077863062e+16,278014413130.95776,120179133157543.9,True,3.268254105582889e+16,3.4371523915461664e-14
7.114869959725834e+16,275770210956.28,111684437451989.52,True,3.276007480485678e+16,3.5038932146829845e-14
7.022335857069165e+16,273381527666.23035,103633293173255.1,True,3.2832086038968452e+16,3.5706340378198027e-14
6.929293475057175e+16,270857880959.10025,96017018448768.5,True,3.2898867869252444e+16,3.637374860956621e-14
6.835795201108089e+16,268208600833.22787,88825713002653.08,True,3.2960707204400028e+16,3.704115684093439e-14
6.741893057698032e+16,265442799319.09763,82048397206177.69,True,3.301788398385965e+16,3.770856507230257e-14
6.647638656243457e+16,262569344597.59842,75673149495604.36,True,3.307067050326176e+16,3.837597330367075e-14
6.553083152115449e+16,259596839324.66562,69687241052112.96,True,3.3119330830706476e+16,3.9043381535038983e-14
6.458277200836632e+16,256533602939.36163,64077266742196.37,True,3.316412031110038e+16,3.9710789766407165e-14
6.363270915508469e+16,253387657771.05447,58829271425996.55,True,3.3205285159242004e+16,4.0378197997775346e-14
6.268113825514241e+16,250166718572.30704,53928870853652.78,True,3.3243062130924204e+16,4.104560622914353e-14
6.172854836539862e+16,246878185320.75577,49361366483815.81,True,3.327767827553243e+16,4.171301446051171e-14
6.0775421919520104e+16,243529138961.5084,45111853672392.266,True,3.3309350762880268e+16,4.238042269187989e-14
5.982223435570049e+16,240126339802.0915,41165322791711.75,True,3.3338286779395336e+16,4.304783092324807e-14
5.886945375865314e+16,236676228289.00903,37506752949085.22,True,3.3364683489610856e+16,4.371523915461625e-14
5.7917540516183384e+16,233184927882.36298,34121198077982.086,True,3.338872805759155e+16,4.4382647385984434e-14
5.696694699061654e+16,229658249758.79663,30993865273621.824,True,3.3410597723183964e+16,4.5050055617352665e-14
5.601811720532819e+16,226101699086.57324,28110185336735.996,True,3.343045992813869e+16,4.5717463848720847e-14
5.507148654659243e+16,222520482618.8152,25455875573874.215,True,3.3448472486379976e+16,4.638487208008903e-14
5.412748148093605e+16,218919517379.9955,23016994979406.64,True,3.3464783793778784e+16,4.705228031145721e-14
5.318651928815471e+16,215303440235.6676,20779991992786.695,True,3.34795330728706e+16,4.771968854282539e-14
5.224900781011907e+16,211676618134.2211,18731745084683.973,True,3.3492850646740076e+16,4.838709677419357e-14
5.1315345215469224e+16,208043158827.90994,16859596476997.887,True,3.350485823643358e+16,4.905450500556175e-14
5.038591978026667e+16,204406921936.90912,15151379344767.926,True,3.3515669279529016e+16,4.9721913236929934e-14
4.946110968464506e+16,200771530216.61124,13595438882708.354,True,3.3525389266288228e+16,5.0389321468298116e-14
4.854128282547184e+16,197140380864.02502,12180647645880.258,True,3.353411608664883e+16,5.105672969966635e-14
4.762679664500691e+16,193516656755.20566,10896415593258.094,True,3.354194038458769e+16,5.172413793103453e-14
4.671799797551463e+16,189903337550.12845,9732695275135.512,True,3.35489459192441e+16,5.239154616240271e-14
4.581522289976242e+16,186303210553.96866,8679982611002.421,True,3.3555209927300844e+16,5.305895439377089e-14
4.491879662731004e+16,182718881277.49026,7729313704284.806,True,3.3560803484684116e+16,5.372636262513907e-14
4.402903338647066e+16,179152783639.72986,6872258134792.463,True,3.356579186491009e+16,5.4393770856507254e-14
4.314623633179888e+16,175607189770.55316,6100909159513.077,True,3.3570234891909532e+16,5.5061179087875435e-14
4.227069746693799e+16,172084219380.93073,5407871238139.942,True,3.357418728540364e+16,5.5728587319243616e-14
4.140269758263532e+16,168585848678.48096,4786245282072.675,True,3.357769899718077e+16,5.63959955506118e-14
4.054250620971251e+16,165113918814.35083,4229612005188.628,True,3.358081553687993e+16,5.706340378198003e-14
3.969038158675643e+16,161670143854.9925,3732013732030.4004,True,3.358357828612934e+16,5.773081201334821e-14
3.8846570642275304e+16,158256118279.04608,3287934994756.3516,True,3.358602480013427e+16,5.839822024471639e-14
3.8011308991046504e+16,154873324004.85294,2892282224756.8657,True,3.3588189095998104e+16,5.906562847608457e-14
3.718482094436256e+16,151523136958.86758,2540362818730.135,True,3.359010192726598e+16,5.973303670745275e-14
3.636731953386511e+16,148206833199.17566,2227863832665.5,True,3.3591791044371908e+16,6.040044493882094e-14
3.5559006548639692e+16,144925594611.15167,1950830530972.4802,True,3.3593281440806188e+16,6.106785317018912e-14
3.476007258522885e+16,141680514194.76077,1705644992256.9675,True,3.3594595584973276e+16,6.17352614015573e-14
3.397069711020597e+16,138472600964.8883,1489004948269.599,True,3.3595753637851784e+16,6.240266963292553e-14
3.319104853493976e+16,135302784487.05565,1297903008565.823,True,3.3596773656652136e+16,6.307007786429371e-14
3.2421284302164628e+16,132171919071.68771,1129606400625.81,True,3.3597671784771344e+16,6.373748609566189e-14
3.1661550983963772e+16,129080787650.54256,981637333731.1582,True,3.3598462428440164e+16,6.440489432703007e-14
3.0911984390758344e+16,126030105358.63512,851754074900.4235,True,3.359915842049793e+16,6.507230255839826e-14
3.0172709690888276e+16,123020522844.7177,737932806723.1349,True,3.359977117179137e+16,6.573971078976644e-14
2.9443841540361604e+16,120052629332.90236,638350320047.1067,True,3.3600310810751504e+16,6.640711902113462e-14
2.872548422234153e+16,117126955457.02025,551367579181.6558,True,3.360078631170879e+16,6.70745272525028e-14
2.8017731795934132e+16,114243975888.41432,475514183570.3392,True,3.3601205612533896e+16,6.774193548387098e-14
2.7320668253834336e+16,111404111776.90096,409473737729.4894,True,3.3601575722219788e+16,6.840934371523921e-14
2.663436768838372e+16,108607733023.31784,352070130592.30597,True,3.360190281900335e+16,6.907675194660739e-14
2.595889446558897e+16,105855160400.89833,302254716178.23425,True,3.360219233962729e+16,6.974416017797557e-14
2.529430340664945e+16,103146667541.5802,259094379646.4568,True,3.3602449060350548e+16,7.041156840934376e-14
2.4640639976539184e+16,100482482801.96896,221760466203.55386,True,3.3602677170283616e+16,7.107897664071194e-14
2.3997940479188376e+16,97862791022.47421,189518544927.52637,True,3.3602880337611464e+16,7.174638487208012e-14
2.336623225881041e+16,95287735192.01129,161718975245.6249,True,3.360306176926113e+16,7.24137931034483e-14
2.2745533906920916e+16,92757418029.38855,137788240463.8543,True,3.3603224264531724e+16,7.308120133481648e-14
2.2135855474597788e+16,90271903491.40001,117221010292.74794,True,3.3603370263182668e+16,7.374860956618466e-14
2.1537198689533944e+16,87831218216.64853,99572892650.54266,True,3.3603501888461956e+16,7.44160177975529e-14
2.0949557177438224e+16,85435352913.1666,84453834056.1065,True,3.3603620985540596e+16,7.508342602892108e-14
2.0372916687343984e+16,83084263696.43648,71522127560.65398,True,3.36037291556896e+16,7.575083426028926e-14
1.980725532039101e+16,80777873381.75493,60478987323.0688,True,3.3603827786117044e+16,7.641824249165744e-14
1.9252543761651176e+16,78516072748.6434,51063649529.098114,True,3.3603918078363852e+16,7.708565072302562e-14
1.870874551457551e+16,76298721763.05939,43048960314.972916,True,3.3604001071854828e+16,7.77530589543938e-14
1.8175817137647492e+16,74125650762.52095,36237412613.63152,True,3.36040776628043e+16,7.842046718576198e-14
1.7653708482834882e+16,71996661635.54988,30457595334.306408,True,3.360414862493237e+16,7.908787541713016e-14
1.7142362935441244e+16,69911528968.02623,25561019958.52627,True,3.3604214625925044e+16,7.975528364849834e-14
1.6641717654966782e+16,67870001163.30927,21419291438.00335,True,3.360427624055096e+16,8.042269187986658e-14
1.6151703816598128e+16,65871801549.64048,17921592169.036682,True,3.3604333963336276e+16,8.109010011123476e-14
1.5672246852955726e+16,63916629473.11102,14972449756.034752,True,3.3604388220458764e+16,8.175750834260294e-14
1.5203266695738978e+16,62004161368.40741,12489761231.313923,True,3.3604439378790212e+16,8.242491657397112e-14
1.4744678016919094e+16,60134051814.06817,10403048341.886358,True,3.3604487753563068e+16,8.30923248053393e-14
1.4296390469141054e+16,58305934579.018585,8651920423.835203,True,3.3604533616563428e+16,8.375973303670748e-14
1.3858308925007654e+16,56519423650.15741,7184723242.445841,True,3.360457720219689e+16,8.442714126807566e-14
1.3430333714930052e+16,54774114244.71074,5957353966.784714,True,3.3604618712350296e+16,8.509454949944385e-14
1.3012360863241528e+16,53069583811.83411,4932224159.526974,True,3.3604658321483868e+16,8.576195773081203e-14
1.2604282322283084e+16,51405393018.66338,4077354288.1638207,True,3.360469618073835e+16,8.642936596218026e-14
1.2205986204182268e+16,49781086722.614685,3365584796.5633945,True,3.360473242173109e+16,8.709677419354844e-14
1.1817357010058536e+16,48196194927.33003,2773890212.753278,True,3.3604767159364132e+16,8.776418242491662e-14
1.1438275856402306e+16,46650233713.40036,2282784108.217736,True,3.3604800490520212e+16,8.84315906562848e-14
1.1068620698386244e+16,45142706187.575165,1875803966.0725744,True,3.360483250426536e+16,8.909899888765298e-14
1.0708266549881288e+16,43673103374.43927,1539066161.6330802,True,3.3604863277397492e+16,8.976640711902116e-14
1.0357085699962226e+16,42240905112.6106,1260882311.6552937,True,3.3604892876700016e+16,9.043381535038935e-14
1.001494792570076e+16,40845580941.379776,1031429211.297986,True,3.3604921364133564e+16,9.110122358175753e-14
9681720701056728.0,39486590947.54308,842465454.6361344,True,3.3604948793082936e+16,9.176863181312571e-14
9357269401691060.0,38163386614.33085,687088629.8806618,True,3.3604975212147588e+16,9.243604004449394e-14
9041457505536936.0,36875411645.15319,559527699.1287794,True,3.360500066626855e+16,9.310344827586212e-14
8734146788977609.0,35622102761.73234,454965819.4996896,True,3.360502519454285e+16,9.37708565072303e-14
8435197518492912.0,34402890498.48466,369389442.98657984,True,3.3605048834831396e+16,9.443826473859848e-14
8144468637647835.0,33217199961.010506,299460051.34154284,True,3.360507162090548e+16,9.510567296996667e-14
7861817949309334.0,32064451574.68253,242405344.79083234,True,3.360509358401474e+16,9.577308120133485e-14
7587102292989290.0,30944061813.0107,195927114.177493,True,3.360511475468129e+16,9.644048943270303e-14
7320177717223415.0,29855443896.75809,158123389.88886583,True,3.3605135159867948e+16,9.710789766407121e-14
7060899646907384.0,28798008483.764435,127422782.05125979,True,3.360515482612103e+16,9.777530589543944e-14
6809123045522916.0,27771164330.023945,102529209.12197705,True,3.3605173778695548e+16,9.844271412680762e-14
6564702572197219.0,26774318929.90741,82375460.06900962,True,3.360519204063614e+16,9.91101223581758e-14
6327492733550523.0,25806879140.456455,66084252.4167473,True,3.360520963515174e+16,9.977753058954398e-14
6097348030296381.0,24868251777.351086,52935637.89172209,True,3.3605226583896108e+16,1.0044493882091217e-13
5874123098569826.0,23957844193.20687,42339772.29350511,True,3.3605242907549772e+16,1.0111234705228035e-13
5657672845968319.0,23075064834.56064,33814209.3435224,True,3.3605258626757068e+16,1.0177975528364853e-13
5447852582299879.0,22219323773.50757,26965002.17594736,True,3.3605273760462344e+16,1.0244716351501671e-13
5244518145041947.0,21390033222.927074,21471003.13242665,True,3.3605288327924016e+16,1.0311457174638489e-13
5047526019523516.0,20586608025.414448,17070844.68110135,True,3.360530234734709e+16,1.0378197997775312e-13
4856733453851388.0,19808466123.1008,13552163.458841354,True,3.3605315836169468e+16,1.044493882091213e-13
4671998568609635.0,19055029006.81538,10742697.295079894,True,3.360532881202984e+16,1.0511679644048949e-13
4493180461369082.0,18325722141.21408,8502943.092297927,True,3.3605341291364896e+16,1.0578420467185767e-13
4320139306051197.5,17619975371.8154,6720112.921094946,True,3.3605353290436556e+16,1.0645161290322585e-13
4152736447197470.0,16937223309.93192,5303167.792036953,True,3.3605364825328424e+16,1.0711902113459403e-13
3990834489202474.5,16276905696.112888,4178728.2621650696,True,3.3605375910978364e+16,1.0778642936596221e-13
3834297380574779.5,15638467745.85043,3287808.0175543893,True,3.36053865627224e+16,1.0845383759733039e-13
3682990493295941.5,15021360472.378399,2582977.6670134217,True,3.360539679499627e+16,1.0912124582869857e-13
3536780697353512.0,14425040991.558256,2026221.2211297045,True,3.3605406621780932e+16,1.097886540600668e-13
3395536430528941.5,13848972807.474964,1587103.315501714,True,3.3605416057269204e+16,1.1045606229143499e-13
3259127763526324.5,13292626077.248617,1241297.242528363,True,3.360542511447145e+16,1.1112347052280317e-13
3127426460532369.5,12755477859.58077,969390.4872693992,True,3.360543380659814e+16,1.1179087875417135e-13
3000306035302119.5,12237012343.327253,755917.1601747707,True,3.3605442146466856e+16,1.1245828698553953e-13
2877641802868638.5,11736721058.449074,588575.6042961455,True,3.3605450146090384e+16,1.1312569521690771e-13
2759310926978554.0,11254103070.565056,457596.84736597043,True,3.3605457817726908e+16,1.137931034482759e-13
2645192463358198.5,10788665157.036207,355235.7073531878,True,3.3605465172957264e+16,1.1446051167964407e-13
2535167398918099.0,10339921967.384077,275361.4459393877,True,3.3605472222992764e+16,1.1512791991101226e-13
2429118687005890.5,9907396167.575377,213129.06941982626,True,3.3605478979066772e+16,1.1579532814238049e-13
2326931278819913.0,9490618567.86075,164715.8461347586,True,3.36054854515606e+16,1.1646273637374867e-13
2228492151097584.0,9089128236.589256,127110.4664036215,True,3.3605491651074096e+16,1.1713014460511685e-13
2133690330194258.0,8702472598.154331,97944.61846682263,True,3.3605497587604748e+16,1.1779755283648503e-13
2042416912669443.8,8330207517.312275,75358.67900820196,True,3.3605503270761884e+16,1.184649610678532e-13
1954565082498213.0,7971897369.827495,57894.792282423055,True,3.3605508710262536e+16,1.191323692992214e-13
1870030125026509.2,7627115099.158101,44411.8986008427,True,3.360551391509101e+16,1.1979977753058957e-13
1788709437789273.2,7295442261.092764,34018.3217567313,True,3.3605518894161316e+16,1.2046718576195776e-13
1710502538310736.8,6976469055.680882,26018.378178746727,True,3.3605523656238276e+16,1.2113459399332594e-13
1635311069005991.0,6669794347.16688,19870.163308589217,True,3.3605528209418132e+16,1.2180200222469417e-13
1563038799302874.5,6375025673.153481,15152.2319909855,True,3.36055325619773e+16,1.2246941045606235e-13
1493591625102467.0,6091779242.252755,11537.34358448077,True,3.3605536721679304e+16,1.2313681868743053e-13
1426877565696146.2,5819679921.741526,8771.808876189532,True,3.3605540695988896e+16,1.2380422691879871e-13
1362806758255894.0,5558361215.336904,6659.271024963636,True,3.360554449243158e+16,1.244716351501669e-13
1301291450013741.5,5307465231.1664915,5047.990057586629,True,3.360554811787549e+16,1.2513904338153508e-13
1242245988244858.0,5066642641.274743,3820.89087170779,True,3.3605551579261252e+16,1.2580645161290326e-13
1185586808167379.8,4835552632.249423,2887.787223489226,True,3.3605554883245484e+16,1.2647385984427144e-13
1131232418870571.0,4613862847.891002,2179.316110571715,True,3.360555803606246e+16,1.2714126807563962e-13
1079103387381073.4,4401249324.456892,1642.2142531742195,True,3.3605561044014588e+16,1.2780867630700785e-13
1029122320975316.5,4197396418.4711475,1235.6458613406778,True,3.360556391300818e+16,1.2847608453837603e-13
981213847843960.4,4001996727.997817,928.3524710071624,True,3.360556664874301e+16,1.2914349276974421e-13
935304596212425.4,3814751007.591661,696.4445031732142,True,3.360556925687271e+16,1.298109010011124e-13
891323172019097.0,3635368077.227628,521.6929048481898,True,3.3605571742593812e+16,1.3047830923248058e-13
849200135250740.8,3463564725.9710383,390.2098260566185,True,3.3605574111183316e+16,1.3114571746384876e-13
808867975032096.0,3299065610.33895,291.431428095217,True,3.3605576367567972e+16,1.3181312569521694e-13
770261083564324.4,3141603148.095118,217.3349312103081,True,3.3605578516463572e+16,1.3248053392658512e-13
733315729004358.2,2990917407.731074,161.8369566204557,True,3.360558056261528e+16,1.3314794215795335e-13
697970027374698.5,2846755993.8604712,120.33194655507519,True,3.360558251035123e+16,1.3381535038932153e-13
664163913590500.1,2708873929.1666474,89.33863272684853,True,3.3605584363964504e+16,1.3448275862068971e-13
631839111688232.5,2577033533.00165,66.22970631368175,True,3.360558612764063e+16,1.351501668520579e-13
600939104337386.0,2451004297.0369754,49.025448080413,True,3.3605587805212172e+16,1.3581757508342608e-13
571409101714019.6,2330562758.4114714,36.23644414347347,True,3.360558940057501e+16,1.3648498331479426e-13
543196009812216.44,2215492370.468805,26.743908643486385,True,3.360559091736668e+16,1.3715239154616244e-13
516248398266693.6,2105583371.5635602,19.708770475921987,True,3.3605592359052532e+16,1.3781979977753062e-13
490516467757103.56,2000632652.1659787,14.502723608031022,True,3.3605593729101588e+16,1.384872080088988e-13
465952017061747.2,1900443620.4718878,10.656020196504896,True,3.360559503066317e+16,1.3915461624026703e-13
442508409825717.25,1804826066.928531,7.818005362615816,True,3.36055962669035e+16,1.3982202447163521e-13
420140541105647.2,1713596027.7829084,5.727332467453296,True,3.36055974408238e+16,1.404894327030034e-13
398804803750634.1,1626575647.9813976,4.189520902753572,True,3.3605598555232056e+16,1.4115684093437158e-13
378459054676067.4,1543593043.6525698,3.060073797810723,True,3.360559961294155e+16,1.4182424916573976e-13
359062581084505.06,1464482164.3316195,2.2317988188970124,True,3.3605600616566212e+16,1.4249165739710794e-13
340576066685045.6,1389082655.2085657,1.6253010774612007,True,3.360560156862193e+16,1.4315906562847612e-13
322961557960012.4,1317239719.5615723,1.1818660862184913,True,3.3605602471580044e+16,1.438264738598443e-13
306182430525257.1,1248803981.5532415,0.8581405326547419,True,3.3605603327699356e+16,1.4449388209121248e-13
290203355627757.25,1183631349.618378,0.6221631525279444,True,3.3605604139262036e+16,1.4516129032258072e-13
274990266821804.8,1121582880.544885,0.45040780886976617,True,3.3605604908378748e+16,1.458286985539489e-13
260510326862532.47,1062524644.4615091,0.32558419672880823,True,3.3605605637060404e+16,1.4649610678531708e-13
246731894853246.12,1006327590.8602864,0.235004689445712,True,3.3605606327323264e+16,1.4716351501668526e-13
233624493680611.12,952867415.7724321,0.16937354260987758,True,3.3605606980979936e+16,1.4783092324805344e-13
221158777769526.06,902024430.2728679,0.1218906713015768,True,3.360560759982979e+16,1.4849833147942162e-13
209306501187266.25,853683430.3930863,0.08758933805441664,True,3.3605608185613516e+16,1.491657397107898e-13
198040486124335.66,807733568.5680045,0.06284748737052614,True,3.36056087399101e+16,1.4983314794215798e-13
187334591777381.44,764068226.736652,0.04502777792389964,True,3.36056092643173e+16,1.5050055617352617e-13
177163683657466.9,722584891.160997,0.03221284278118309,True,3.36056097603207e+16,1.511679644048944e-13
167503603345068.0,683185029.0748059,0.02301089715399257,True,3.360561022932206e+16,1.5183537263626258e-13
158331138711213.0,645773967.234709,0.016413229022605152,True,3.3605610672716136e+16,1.5250278086763076e-13
149623994622396.72,610260772.4355513,0.011689892175416468,True,3.3605611091762576e+16,1.5317018909899894e-13
141360764145082.62,576558134.0737054,0.008313482679749186,True,3.3605611487721684e+16,1.5383759733036712e-13
133520900263937.94,544582248.7967285,0.005903526526048673,True,3.360561186177481e+16,1.545050055617353e-13
126084688126282.9,514252707.30238175,0.004185969785715868,True,3.3605612215025984e+16,1.5517241379310354e-13
119033217823684.47,485492383.3301255,0.002963716940147334,True,3.360561254857258e+16,1.5583982202447167e-13
112348357720087.56,458227324.8766443,0.0020952383441324614,True,3.3605612863424936e+16,1.565072302558399e-13
106012728334483.81,432386647.67697465,0.0014790615111657706,True,3.360561316055372e+16,1.5717463848720803e-13
100009676784678.77,407902430.97265327,0.0010425458007551024,True,3.360561344090368e+16,1.5784204671857626e-13
94323251797472.53,384709615.5880621,0.0007337703667689007,True,3.36056137053335e+16,1.585094549499444e-13
88938179289260.36,362745904.3368594,0.0005156812307141314,True,3.360561395470574e+16,1.5917686318131262e-13
83839838519923.42,341951664.76243234,0.00036187503456786154,True,3.360561418981275e+16,1.5984427141268086e-13
79014238821721.98,322269834.22596204,0.0002535666154799613,True,3.360561441140547e+16,1.6051167964404899e-13
74447996903849.86,303645827.34220636,0.0001774114679478791,True,3.3605614620231456e+16,1.6117908787541722e-13
70128314732323.09,286027445.759539,0.00012394456266142463,True,3.36056148169581e+16,1.6184649610678535e-13
66042957983890.164,269364790.28398603,8.646283151011091e-05,True,3.360561500224604e+16,1.6251390433815358e-13
62180235071809.06,253610175.33370638,6.022649955014732e-05,True,3.3605615176727244e+16,1.631813125695217e-13
58528976740458.77,238718045.71345392,4.1889192949403876e-05,True,3.360561534097425e+16,1.6384872080088994e-13
55078516225013.89,224644895.69450992,2.909193280006881e-05,True,3.3605615495522904e+16,1.6451612903225807e-13
51818669971646.02,211349190.37311217,2.017434195763577e-05,True,3.360561564030055e+16,1.651835372636263e-13
48739718913076.38,198791289.32101363,1.3969549714438096e-05,True,3.3605615776130788e+16,1.6585094549499454e-13
45832390293647.586,186933372.44545874,9.658766612148909e-06,True,3.3605615903984744e+16,1.6651835372636267e-13
43087840037522.836,175739368.06586245,6.66833145899022e-06,True,3.3605616024039124e+16,1.671857619577309e-13
40497635653089.5,165174883.20259553,4.5969410502984805e-06,True,3.3605616136925732e+16,1.6785317018909903e-13
38053739666140.555,155207136.00024596,3.1642948579985297e-06,True,3.3605616243109404e+16,1.6852057842046726e-13
35748493573990.01,145804890.28205615,2.174909638982068e-06,True,3.3605616342747716e+16,1.691879866518354e-13
33574602312248.95,136938392.20224372,1.4926629665073611e-06,True,3.3605616436360828e+16,1.6985539488320362e-13
31525119225653.91,128579308.94319946,1.0229127006045436e-06,True,3.3605616524351304e+16,1.7052280311457176e-13
29593431533989.75,120700669.43591125,6.999574852405258e-07,True,3.3605616606861924e+16,1.7119021134593999e-13
27773246283888.348,113276807.0670261,4.782566713700628e-07,True,3.3605616684319736e+16,1.7185761957730822e-13
26058576777008.973,106283304.32167467,3.2629220576369184e-07,True,3.3605616757072252e+16,1.7252502780867635e-13
24443729464905.1,99696939.33201545,2.222842314622918e-07,True,3.3605616825247772e+16,1.7319243604004458e-13
22923291300691.086,93495634.29238766,1.512052631942071e-07,True,3.3605616889195936e+16,1.738598442714127e-13
21492117537459.734,87658405.69187522,1.0270260578460064e-07,True,3.3605616949215748e+16,1.7452725250278094e-13
20145319963288.29,82165316.32882063,6.965500411636951e-08,True,3.360561700542169e+16,1.7519466073414908e-13
18878255562555.434,76997429.066566,4.71714787324454e-08,True,3.3605617058099188e+16,1.758620689655173e-13
17686515593233.2,72136762.28273888,3.1897964604108524e-08,True,3.3605617107504724e+16,1.7652947719688544e-13
16565915069753.93,67566246.97338976,2.1537870867204897e-08,True,3.360561715373974e+16,1.7719688542825367e-13
15512482641039.256,63269685.47057797,1.4521078890469377e-08,True,3.3605617197036616e+16,1.778642936596219e-13
14522450853261.945,59231711.72716866,9.775777833247403e-09,True,3.360561723761464e+16,1.7853170189099003e-13
13592246786934.793,55437753.12868019,6.5714330311777554e-09,True,3.360561727556317e+16,1.7919911012235826e-13
12718483057951.85,51873993.79076637,4.410879336460559e-09,True,3.3605617311070856e+16,1.798665183537264e-13
11897949172258.145,48527339.29775958,2.9562870353800767e-09,True,3.3605617344324596e+16,1.8053392658509463e-13
11127603223896.334,45385382.84183407,1.978446692032635e-09,True,3.3605617375402664e+16,1.8120133481646276e-13
10404563926256.893,42436372.722023085,1.3220821517434745e-09,True,3.3605617404457756e+16,1.81868743047831e-13
9726102966462.588,39669181.1603852,8.821630616199666e-10,True,3.3605617431648708e+16,1.8253615127919912e-13
9089637672921.86,37073274.39548018,5.877540559808687e-10,True,3.3605617457043708e+16,1.8320355951056735e-13
8492723986214.667,34638684.013607584,3.910197935793879e-10,True,3.360561748076599e+16,1.8387096774193558e-13
7933049723602.195,32355979.477129754,2.597515768448154e-10,True,3.360561750295014e+16,1.8453837597330371e-13
7408428127598.448,30216241.811339375,1.7229552120353736e-10,True,3.360561752365525e+16,1.8520578420467195e-13
6916791689193.517,28211038.41193078,1.141158922650174e-10,True,3.3605617542980496e+16,1.8587319243604008e-13
6456186236476.059,26332398.934627246,7.547004704202126e-11,True,3.360561756103956e+16,1.865406006674083e-13
6024765279573.057,24572792.23017521,4.983786860162211e-11,True,3.3605617577883428e+16,1.8720800889877644e-13
5620784602995.11,22925104.288689498,3.286250399523503e-11,True,3.3605617593591684e+16,1.8787541713014467e-13
5242597096657.804,21382617.157280438,2.163705731516467e-11,True,3.360561760826007e+16,1.885428253615128e-13
4888647817029.749,19938988.79622443,1.4224994028823093e-11,True,3.360561762193237e+16,1.8921023359288103e-13
4557469270049.6455,18588233.839836568,9.338182234517734e-12,True,3.3605617634672236e+16,1.8987764182424927e-13
4247676907642.088,17324705.228418626,6.1210926490536105e-12,True,3.3605617646560092e+16,1.905450500556174e-13
3957964829858.335,16143076.678823162,4.006377961071224e-12,True,3.360561765763337e+16,1.9121245828698563e-13
3687101684863.506,15038325.96208785,2.6183713560888788e-12,True,3.3605617667942836e+16,1.9187986651835376e-13
3433926759188.051,14005718.957019068,1.7087043436500788e-12,True,3.360561767755584e+16,1.92547274749722e-13
3197346250862.2397,13040794.44964399,1.1134198646658196e-12,True,3.360561768650425e+16,1.9321468298109012e-13
2976329718248.973,12139349.64935785,7.244482505099843e-13,True,3.360561769482844e+16,1.9388209121245835e-13
2769906697591.689,11297426.393157477,4.706652469885028e-13,True,3.360561770258464e+16,1.9454949944382648e-13
2577163482491.154,10511298.010288214,3.0533265791652305e-13,True,3.3605617709799876e+16,1.9521690767519472e-13
2397240058724.5156,9777456.820532795,1.9778381395120207e-13,True,3.360561771650616e+16,1.9588431590656295e-13
2229327188015.5884,9092602.239994187,1.2792770241202646e-13,True,3.360561772275031e+16,1.9655172413793108e-13
2072663634561.7776,8453629.469103217,8.262183127492148e-14,True,3.3605617728555156e+16,1.972191323692993e-13
1926533528316.5974,7857618.738440915,5.328210796108664e-14,True,3.360561773394599e+16,1.9788654060066744e-13
1790263859217.4995,7301825.088625371,3.431028652950735e-14,True,3.3605617738961696e+16,1.9855394883203567e-13
1663222096739.3687,6783668.661335646,2.206092191156892e-14,True,3.360561774362147e+16,1.992213570634038e-13
1544813929339.2048,6300725.4793536775,1.416378533842367e-14,True,3.3605617747945264e+16,1.9988876529477203e-13
1434481118542.6858,5850718.694180957,9.08011568142861e-15,True,3.3605617751965252e+16,2.0055617352614017e-13
1331699462603.0288,5431510.280545443,5.812457549043752e-15,True,3.3605617755697548e+16,2.012235817575084e-13
1235976864841.2,5041093.157882384,3.7152203263080296e-15,True,3.3605617759157796e+16,2.0189098998887663e-13
1146851501949.975,4677583.719527042,2.3711865454080655e-15,True,3.3605617762372576e+16,2.0255839822024476e-13
1063890087715.9733,4339214.751071498,1.511134908248641e-15,True,3.360561776535536e+16,2.03225806451613e-13
986686227780.6016,4024328.7200469994,9.6160590777299e-16,True,3.3605617768118384e+16,2.0389321468298112e-13
914858861224.467,3731371.4197253655,6.110086750032599e-16,True,3.360561777068354e+16,2.0456062291434935e-13
